files,labels,preds,ablated_scene_preds,audio_tags_org,audio_tags_ablated
audio/shopping_mall-paris-257-7788-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'park', 'street_traffic', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Train', 'Rail transport', 'Railroad car, train wagon', 'Vehicle', 'Subway, metro, underground', 'Clickety-clack', 'Speech', 'Train wheels squealing', 'Music']","[['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport', 'Speech'], ['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport', 'Subway, metro, underground'], ['Train', 'Railroad car, train wagon', 'Vehicle', 'Rail transport'], ['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport', 'Subway, metro, underground'], ['Train', 'Railroad car, train wagon', 'Vehicle', 'Rail transport', 'Subway, metro, underground'], ['Vehicle', 'Train', 'Railroad car, train wagon', 'Rail transport'], ['Vehicle', 'Train', 'Speech'], ['Speech'], [], ['Train', 'Music'], ['Music'], [], ['Mouse'], ['Train', 'Vehicle'], ['Train', 'Vehicle', 'Railroad car, train wagon', 'Rail transport']]"
audio/shopping_mall-paris-257-7789-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'park', 'park', 'street_traffic', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Music', 'Vehicle', 'Hubbub, speech noise, speech babble']","[['Speech', 'Basketball bounce', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Horse', 'Clip-clop', 'Animal'], ['Speech', 'Clip-clop', 'Music', 'Horse', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Music'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Music'], ['Speech', 'Music', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Music', 'Animal'], ['Speech', 'Animal', 'Music', 'Clip-clop', 'Horse'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Domestic animals, pets'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Music']]"
audio/shopping_mall-paris-257-7790-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'park', 'park', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Vehicle', 'Animal', 'Train', 'Bow-wow', 'Rail transport']","[['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Horse'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Horse', 'Clip-clop', 'Vehicle'], ['Speech', 'Animal', 'Mouse', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Mouse'], ['Speech', 'Animal', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse'], ['Speech', 'Animal', 'Mouse', 'Clip-clop', 'Horse']]"
audio/shopping_mall-paris-257-7791-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Bow-wow', 'Train', 'Subway, metro, underground', 'Animal', 'Rail transport', 'Domestic animals, pets', 'Dog']","[['Speech'], ['Speech', 'Fowl', 'Turkey', 'Gobble', 'Animal'], ['Speech', 'Fowl', 'Animal'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Animal', 'Domestic animals, pets', 'Music', 'Cat'], ['Speech', 'Music', 'Animal', 'Fowl'], ['Speech', 'Fowl', 'Turkey', 'Animal', 'Gobble'], ['Speech', 'Music', 'Fowl', 'Animal'], ['Speech', 'Music'], ['Speech', 'Music', 'Fowl'], ['Speech', 'Fowl', 'Music', 'Animal', 'Turkey'], ['Speech', 'Music', 'Animal'], ['Speech', 'Music', 'Fowl', 'Animal']]"
audio/shopping_mall-paris-257-7792-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'park', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground', 'Music']","[['Animal', 'Speech', 'Horse', 'Clip-clop'], ['Animal', 'Speech', 'Cat', 'Domestic animals, pets', 'Clip-clop', 'Meow'], ['Animal', 'Speech', 'Cat', 'Domestic animals, pets'], ['Animal', 'Speech', 'Clip-clop', 'Horse'], ['Animal', 'Speech'], ['Animal', 'Clip-clop', 'Horse', 'Speech'], ['Animal', 'Speech'], ['Animal', 'Speech'], ['Animal', 'Speech'], ['Animal', 'Speech'], ['Animal', 'Cat', 'Domestic animals, pets', 'Speech'], ['Animal', 'Cat', 'Domestic animals, pets', 'Meow', 'Speech'], ['Animal', 'Speech', 'Mouse'], ['Animal', 'Speech', 'Cat'], ['Speech', 'Animal', 'Clip-clop']]"
audio/shopping_mall-paris-257-7793-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Train', 'Vehicle', 'Speech', 'Rail transport', 'Railroad car, train wagon', 'Subway, metro, underground']","[['Vehicle', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Speech'], ['Vehicle', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Train'], ['Vehicle', 'Aircraft', 'Fixed-wing aircraft, airplane', 'Train'], ['Vehicle', 'Train', 'Aircraft'], ['Vehicle', 'Train'], [], [], ['Speech'], [], [], [], [], ['Mouse'], ['Vehicle'], ['Vehicle']]"
audio/shopping_mall-paris-257-7794-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'park', 'park', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Vehicle', 'Train', 'Rail transport', 'Traffic noise, roadway noise']","[['Speech', 'Vehicle', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Animal'], ['Speech', 'Vehicle', 'Animal', 'Train'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Animal', 'Vehicle'], ['Speech', 'Animal', 'Horse'], ['Speech', 'Animal', 'Vehicle'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle', 'Animal']]"
audio/shopping_mall-paris-257-7796-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'park', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Inside, public space', 'Horse', 'Animal', 'Clip-clop', 'Neigh, whinny']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech'], ['Speech', 'Chatter'], ['Speech', 'Horse', 'Animal', 'Neigh, whinny', 'Music'], ['Speech', 'Animal'], ['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
audio/shopping_mall-paris-257-7798-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'shopping_mall', 'street_traffic', 'park', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Inside, public space', 'Animal']","[['Speech', 'Basketball bounce', 'Clip-clop', 'Animal'], ['Speech', 'Basketball bounce', 'Clip-clop', 'Animal'], ['Speech', 'Clip-clop', 'Animal', 'Horse', 'Basketball bounce'], ['Speech', 'Basketball bounce', 'Clip-clop'], ['Speech', 'Basketball bounce'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Music', 'Basketball bounce'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Inside, public space'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Inside, public space'], ['Speech', 'Clip-clop', 'Horse', 'Chatter', 'Animal', 'Inside, public space'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Mouse', 'Basketball bounce', 'Animal'], ['Speech', 'Animal', 'Basketball bounce', 'Clip-clop'], ['Speech', 'Animal', 'Clip-clop']]"
audio/shopping_mall-paris-257-7799-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Vehicle', 'Train', 'Subway, metro, underground', 'Rail transport', 'Railroad car, train wagon']","[['Speech', 'Vehicle', 'Clip-clop', 'Outside, urban or manmade'], ['Vehicle', 'Speech', 'Train'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Clip-clop'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle'], ['Speech'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
audio/shopping_mall-paris-257-7800-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Animal', 'Bow-wow', 'Inside, public space', 'Domestic animals, pets', 'Clip-clop', 'Dog', 'Horse']","[['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Horse', 'Animal', 'Clip-clop', 'Neigh, whinny'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Domestic animals, pets'], ['Animal', 'Speech', 'Horse', 'Clip-clop', 'Mouse'], ['Speech', 'Horse', 'Animal', 'Clip-clop', 'Neigh, whinny'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Clip-clop', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse']]"
audio/shopping_mall-paris-257-7802-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'shopping_mall', 'street_traffic', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Train', 'Vehicle', 'Subway, metro, underground', 'Rail transport', 'Animal', 'Railroad car, train wagon']","[['Speech', 'Vehicle', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Vehicle', 'Train'], ['Vehicle', 'Speech'], ['Speech', 'Vehicle', 'Clip-clop'], ['Speech', 'Vehicle'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Mouse'], ['Speech', 'Animal'], ['Speech'], ['Speech'], ['Speech', 'Mouse'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop']]"
audio/shopping_mall-paris-257-7804-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Animal', 'Yip', 'Whimper (dog)', 'Music', 'Inside, public space', 'Inside, large room or hall']","[['Speech', 'Music', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Clip-clop', 'Yip', 'Whimper (dog)', 'Horse'], ['Speech', 'Animal', 'Music', 'Clip-clop', 'Bow-wow', 'Horse', 'Dog', 'Domestic animals, pets'], ['Speech', 'Animal', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Music', 'Yip', 'Whimper (dog)', 'Clip-clop', 'Horse'], ['Speech', 'Animal', 'Music', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Yip', 'Clip-clop', 'Horse', 'Whimper (dog)'], ['Speech', 'Animal', 'Music', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Clip-clop', 'Yip', 'Horse', 'Whimper (dog)'], ['Speech', 'Music', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Music', 'Animal', 'Domestic animals, pets', 'Dog', 'Bow-wow'], ['Speech', 'Music', 'Animal', 'Clip-clop', 'Domestic animals, pets', 'Horse', 'Bow-wow'], ['Speech', 'Music', 'Animal', 'Bow-wow', 'Domestic animals, pets', 'Dog'], ['Speech', 'Music', 'Animal', 'Bow-wow', 'Dog', 'Domestic animals, pets'], ['Speech', 'Music', 'Animal', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Yip', 'Whimper (dog)'], ['Speech', 'Animal', 'Bow-wow', 'Dog', 'Domestic animals, pets', 'Music', 'Yip', 'Clip-clop', 'Whimper (dog)', 'Horse'], ['Speech', 'Animal', 'Bow-wow', 'Dog', 'Music', 'Domestic animals, pets', 'Yip', 'Clip-clop', 'Whimper (dog)', 'Horse']]"
audio/shopping_mall-paris-257-7805-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'park', 'metro_station', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Vehicle', 'Speech', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Music', 'Subway, metro, underground']","[['Clip-clop', 'Speech', 'Horse', 'Animal'], ['Animal', 'Speech', 'Clip-clop', 'Horse', 'Domestic animals, pets'], ['Animal', 'Mouse'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Animal', 'Speech', 'Clip-clop', 'Horse', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Animal', 'Mouse', 'Speech', 'Clip-clop', 'Horse'], ['Animal', 'Mouse', 'Speech', 'Clip-clop', 'Horse'], ['Mouse', 'Animal', 'Speech'], ['Animal', 'Clip-clop', 'Speech', 'Mouse', 'Horse'], ['Speech', 'Animal', 'Clip-clop', 'Mouse', 'Horse']]"
audio/shopping_mall-paris-257-7806-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Vehicle', 'Train', 'Subway, metro, underground', 'Inside, public space']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle']]"
audio/shopping_mall-paris-257-7808-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'park', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Train']","[['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run'], ['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle'], ['Animal', 'Speech', 'Clip-clop', 'Horse'], ['Clip-clop', 'Speech', 'Horse', 'Animal'], ['Speech', 'Horse', 'Clip-clop', 'Animal'], ['Animal', 'Clip-clop', 'Horse'], ['Clip-clop', 'Horse', 'Animal', 'Speech'], ['Speech', 'Clip-clop', 'Animal', 'Horse'], ['Animal', 'Clip-clop', 'Horse', 'Speech'], ['Animal', 'Horse', 'Speech', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Mouse'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Clip-clop', 'Animal', 'Horse']]"
audio/shopping_mall-paris-257-7810-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Bow-wow', 'Inside, public space', 'Animal', 'Domestic animals, pets', 'Dog', 'Train', 'Subway, metro, underground']","[['Speech', 'Horse', 'Clip-clop', 'Animal'], ['Speech', 'Animal', 'Vehicle'], ['Speech', 'Animal'], ['Speech', 'Clip-clop', 'Horse', 'Animal'], ['Speech'], ['Speech', 'Animal', 'Clip-clop', 'Horse'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal', 'Horse', 'Clip-clop'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Clip-clop', 'Horse']]"
audio/shopping_mall-paris-257-7811-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Vehicle', 'Train', 'Subway, metro, underground', 'Rail transport', 'Railroad car, train wagon']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Mouse'], ['Speech', 'Animal'], ['Speech']]"
audio/shopping_mall-paris-257-7812-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'metro', 'metro', 'shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Train', 'Subway, metro, underground', 'Vehicle', 'Rail transport', 'Railroad car, train wagon', 'Inside, public space']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Train'], ['Speech', 'Vehicle', 'Train'], ['Speech', 'Vehicle', 'Clip-clop', 'Horse', 'Animal'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal', 'Cat', 'Meow', 'Domestic animals, pets'], ['Speech', 'Animal'], ['Speech', 'Animal'], ['Speech', 'Animal']]"
audio/shopping_mall-stockholm-258-7814-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'tram', 'tram', 'tram', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'public_square']","['Speech', 'Music', 'Vehicle', 'Train', 'Subway, metro, underground', 'Inside, public space']","[['Speech', 'Music'], ['Speech', 'Vehicle', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Vehicle'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
audio/shopping_mall-stockholm-258-7815-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'shopping_mall', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Music', 'Inside, public space', 'Crowd', 'Chatter', 'Inside, large room or hall']","[['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Chatter', 'Music', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space']]"
audio/shopping_mall-stockholm-258-7816-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'park', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Music', 'Inside, public space', 'Chatter', 'Crowd']","[['Speech', 'Music'], ['Speech', 'Music', 'Insect', 'Fly, housefly', 'Bee, wasp, etc.'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Chatter', 'Music', 'Inside, public space'], ['Speech', 'Chatter', 'Music', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Chatter', 'Music', 'Inside, public space'], ['Speech', 'Chatter', 'Music', 'Inside, public space']]"
audio/shopping_mall-stockholm-258-7817-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'street_pedestrian', 'street_pedestrian', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Music', 'Inside, public space', 'Vehicle', 'Train']","[['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
audio/shopping_mall-stockholm-258-7818-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'shopping_mall', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'shopping_mall']","['Speech', 'Music', 'Inside, public space', 'Crowd', 'Inside, large room or hall']","[['Speech', 'Music', 'Crowd'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music'], ['Music', 'Speech'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Chatter', 'Inside, public space'], ['Speech', 'Chatter', 'Music', 'Inside, public space']]"
audio/shopping_mall-stockholm-258-7819-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'street_pedestrian', 'street_pedestrian', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'public_square']","['Speech', 'Music', 'Inside, public space', 'Vehicle', 'Chatter']","[['Speech', 'Outside, urban or manmade'], ['Speech', 'Vehicle'], ['Speech'], ['Speech', 'Chatter'], ['Speech', 'Chatter'], ['Speech', 'Music', 'Clip-clop', 'Animal', 'Horse'], ['Speech', 'Chatter', 'Music'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Chatter'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Chatter'], ['Speech'], ['Speech', 'Clip-clop', 'Horse', 'Animal', 'Chatter'], ['Speech', 'Chatter', 'Clip-clop']]"
audio/shopping_mall-stockholm-258-7822-a.wav,shopping_mall,shopping_mall,"['shopping_mall', 'shopping_mall', 'tram', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'airport']","['Speech', 'Music', 'Inside, public space', 'Crowd', 'Inside, large room or hall']","[['Music', 'Speech', 'Crowd'], ['Music', 'Speech'], ['Music', 'Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music', 'Chatter'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space'], ['Speech', 'Music', 'Chatter', 'Inside, public space']]"
